SongID,segment_num,segment_start,segment_end,duration,start_beat_idx,end_beat_idx,num_beats,num_components,seg_type
135,3,37.504,46.67733333333333,9.173333333333332,82,102,20,6,chroma_acts
135,4,46.67733333333333,78.32533333333333,31.648000000000003,102,171,69,6,chroma_acts
135,5,78.32533333333333,91.16799999999999,12.84266666666666,171,199,28,6,chroma_acts
135,6,91.16799999999999,126.48533333333332,35.31733333333332,199,276,77,6,chroma_acts
135,7,126.48533333333332,135.19999999999996,8.714666666666645,276,295,19,6,chroma_acts
135,8,135.19999999999996,168.633,33.43300000000005,295,366,71,6,chroma_acts
138,1,0.0,8.725333333333333,8.725333333333333,0,19,19,4,chroma_acts
138,2,8.725333333333333,14.826666666666666,6.101333333333333,19,32,13,4,chroma_acts
138,3,14.826666666666666,25.152,10.325333333333335,32,54,22,4,chroma_acts
138,4,25.152,29.845333333333333,4.693333333333332,54,64,10,4,chroma_acts
138,5,29.845333333333333,73.024,43.17866666666667,64,156,92,4,chroma_acts
138,6,73.024,81.472,8.447999999999993,156,174,18,4,chroma_acts
138,7,81.472,88.98133333333332,7.5093333333333305,174,190,16,4,chroma_acts
138,8,88.98133333333332,141.54666666666665,52.56533333333333,190,302,112,4,chroma_acts
138,9,141.54666666666665,157.475,15.928333333333342,302,334,32,4,chroma_acts
139,1,0.0,7.029333333333333,7.029333333333333,0,15,15,4,chroma_acts
139,2,7.029333333333333,21.429333333333332,14.399999999999999,15,45,30,4,chroma_acts
139,3,21.429333333333332,27.669333333333334,6.240000000000002,45,58,13,4,chroma_acts
139,4,27.669333333333334,38.70933333333333,11.04,58,81,23,4,chroma_acts
139,5,38.70933333333333,84.78933333333332,46.079999999999984,81,177,96,4,chroma_acts
139,6,84.78933333333332,92.94933333333333,8.16000000000001,177,194,17,4,chroma_acts
139,7,92.94933333333333,122.22933333333333,29.28,194,255,61,4,chroma_acts
139,8,122.22933333333333,165.391,43.16166666666666,255,343,88,4,chroma_acts
140,1,0.0,14.613333333333335,14.613333333333335,0,21,21,5,chroma_acts
140,2,14.613333333333335,16.789333333333335,2.176,21,24,3,5,chroma_acts
140,3,16.789333333333335,49.42933333333334,32.64,24,69,45,5,chroma_acts
140,4,49.42933333333334,76.992,27.562666666666665,69,107,38,5,chroma_acts
140,5,76.992,94.4,17.408,107,131,24,5,chroma_acts
140,6,94.4,119.06133333333334,24.66133333333333,131,165,34,5,chroma_acts
140,7,119.06133333333334,152.477,33.41566666666667,165,210,45,5,chroma_acts
141,1,0.0,19.242666666666665,19.242666666666665,0,41,41,5,chroma_acts
141,2,19.242666666666665,67.24266666666666,48.0,41,141,100,5,chroma_acts
141,3,67.24266666666666,69.16266666666667,1.9200000000000017,141,145,4,5,chroma_acts
141,4,69.16266666666667,85.00266666666666,15.83999999999999,145,178,33,5,chroma_acts
141,5,85.00266666666666,99.88266666666667,14.88000000000001,178,209,31,5,chroma_acts
141,6,99.88266666666667,129.16266666666667,29.28,209,270,61,5,chroma_acts
141,7,129.16266666666667,130.60266666666666,1.4399999999999977,270,273,3,5,chroma_acts
141,8,130.60266666666666,148.5,17.897333333333336,273,309,36,5,chroma_acts
142,1,0.0,8.181333333333333,8.181333333333333,0,18,18,5,chroma_acts
142,2,8.181333333333333,12.021333333333333,3.84,18,26,8,5,chroma_acts
142,3,12.021333333333333,15.861333333333333,3.84,26,34,8,5,chroma_acts
142,4,15.861333333333333,53.78133333333333,37.919999999999995,34,113,79,5,chroma_acts
142,5,53.78133333333333,130.10133333333332,76.32,113,272,159,5,chroma_acts
142,6,130.10133333333332,145.46133333333333,15.360000000000014,272,304,32,5,chroma_acts
142,7,145.46133333333333,193.018,47.55666666666667,304,402,98,5,chroma_acts
143,1,0.0,11.317333333333332,11.317333333333332,0,24,24,6,chroma_acts
143,2,11.317333333333332,15.637333333333332,4.32,24,33,9,6,chroma_acts
143,3,15.637333333333332,26.67733333333333,11.039999999999997,33,56,23,6,chroma_acts
143,4,26.67733333333333,30.99733333333333,4.32,56,65,9,6,chroma_acts
143,5,30.99733333333333,51.157333333333334,20.160000000000004,65,107,42,6,chroma_acts
143,6,51.157333333333334,107.79733333333333,56.63999999999999,107,225,118,6,chroma_acts
143,7,107.79733333333333,123.63733333333333,15.840000000000003,225,258,33,6,chroma_acts
143,8,123.63733333333333,171.868,48.230666666666664,258,357,99,6,chroma_acts
144,1,0.0,23.701333333333334,23.701333333333334,0,50,50,4,chroma_acts
144,2,23.701333333333334,70.74133333333333,47.03999999999999,50,148,98,4,chroma_acts
144,3,70.74133333333333,85.62133333333333,14.879999999999995,148,179,31,4,chroma_acts
144,4,85.62133333333333,96.66133333333332,11.039999999999992,179,202,23,4,chroma_acts
144,5,96.66133333333332,100.98133333333332,4.320000000000007,202,211,9,4,chroma_acts
144,6,100.98133333333332,111.06133333333332,10.079999999999998,211,232,21,4,chroma_acts
144,7,111.06133333333332,132.18133333333333,21.120000000000005,232,276,44,4,chroma_acts
144,8,132.18133333333333,147.038,14.856666666666683,276,305,29,4,chroma_acts
145,1,0.0,29.695999999999998,29.695999999999998,0,78,78,5,chroma_acts
145,2,29.695999999999998,34.688,4.992000000000004,78,91,13,5,chroma_acts
145,3,34.688,39.296,4.607999999999997,91,103,12,5,chroma_acts
145,4,39.296,47.744,8.448,103,125,22,5,chroma_acts
145,5,47.744,77.696,29.951999999999998,125,203,78,5,chroma_acts
145,6,77.696,84.60799999999999,6.911999999999992,203,221,18,5,chroma_acts
145,7,84.60799999999999,113.792,29.18400000000001,221,297,76,5,chroma_acts
145,8,113.792,120.704,6.911999999999992,297,315,18,5,chroma_acts
145,9,120.704,148.421,27.717,315,386,71,5,chroma_acts
147,1,0.0,22.634666666666664,22.634666666666664,0,49,49,5,chroma_acts
147,2,22.634666666666664,32.02133333333333,9.386666666666667,49,69,20,5,chroma_acts
147,3,32.02133333333333,82.70933333333333,50.688,69,177,108,5,chroma_acts
147,4,82.70933333333333,92.096,9.38666666666667,177,197,20,5,chroma_acts
147,5,92.096,134.80533333333332,42.70933333333332,197,288,91,5,chroma_acts
147,6,134.80533333333332,139.49866666666665,4.693333333333328,288,298,10,5,chroma_acts
147,7,139.49866666666665,142.784,3.285333333333341,298,305,7,5,chroma_acts
147,8,142.784,150.47,7.686000000000007,305,320,15,5,chroma_acts
149,1,0.0,3.509333333333333,3.509333333333333,0,8,8,5,chroma_acts
149,2,3.509333333333333,7.1786666666666665,3.6693333333333333,8,16,8,5,chroma_acts
149,3,7.1786666666666665,14.517333333333333,7.338666666666667,16,32,16,5,chroma_acts
149,4,14.517333333333333,42.03733333333333,27.519999999999996,32,92,60,5,chroma_acts
149,5,42.03733333333333,57.63199999999999,15.594666666666662,92,126,34,5,chroma_acts
149,6,57.63199999999999,87.90399999999998,30.27199999999999,126,192,66,5,chroma_acts
149,7,87.90399999999998,123.67999999999998,35.775999999999996,192,270,78,5,chroma_acts
149,8,123.67999999999998,138.35733333333334,14.677333333333365,270,302,32,5,chroma_acts
149,9,138.35733333333334,197.972,59.614666666666665,302,430,128,5,chroma_acts
151,1,0.0,16.864,16.864,0,36,36,4,chroma_acts
151,2,16.864,33.663999999999994,16.799999999999994,36,71,35,4,chroma_acts
151,3,33.663999999999994,47.10399999999999,13.439999999999998,71,99,28,4,chroma_acts
151,4,47.10399999999999,49.023999999999994,1.9200000000000017,99,103,4,4,chroma_acts
151,5,49.023999999999994,62.46399999999999,13.439999999999998,103,131,28,4,chroma_acts
151,6,62.46399999999999,109.984,47.52,131,230,99,4,chroma_acts
151,7,109.984,123.42399999999999,13.439999999999998,230,258,28,4,chroma_acts
151,8,123.42399999999999,154.815,31.391000000000005,258,322,64,4,chroma_acts
153,1,0.0,30.069333333333333,30.069333333333333,0,43,43,5,chroma_acts
153,2,30.069333333333333,59.63733333333333,29.567999999999998,43,85,42,5,chroma_acts
153,3,59.63733333333333,89.90933333333334,30.272000000000006,85,128,43,5,chroma_acts
153,4,89.90933333333334,120.88533333333332,30.975999999999985,128,172,44,5,chroma_acts
153,5,120.88533333333332,149.7493333333333,28.86399999999999,172,213,41,5,chroma_acts
153,6,149.7493333333333,180.0213333333333,30.27199999999999,213,256,43,5,chroma_acts
153,7,180.0213333333333,239.8613333333333,59.84,256,341,85,5,chroma_acts
153,8,239.8613333333333,254.6453333333333,14.783999999999992,341,362,21,5,chroma_acts
153,9,254.6453333333333,269.999,15.353666666666726,362,382,20,5,chroma_acts
154,1,0.0,13.962666666666667,13.962666666666667,0,29,29,5,chroma_acts
154,2,13.962666666666667,49.29066666666667,35.328,29,101,72,5,chroma_acts
154,3,49.29066666666667,76.27733333333335,26.98666666666668,101,156,55,5,chroma_acts
154,4,76.27733333333335,88.05333333333334,11.775999999999996,156,180,24,5,chroma_acts
154,5,88.05333333333334,99.82933333333335,11.77600000000001,180,204,24,5,chroma_acts
154,6,99.82933333333335,134.66666666666666,34.837333333333305,204,275,71,5,chroma_acts
154,7,134.66666666666666,138.592,3.9253333333333558,275,283,8,5,chroma_acts
154,8,138.592,167.298,28.70599999999999,283,340,57,5,chroma_acts
156,1,0.0,7.8933333333333335,7.8933333333333335,0,17,17,4,chroma_acts
156,2,7.8933333333333335,28.544,20.650666666666666,17,61,44,4,chroma_acts
156,3,28.544,38.400000000000006,9.856000000000005,61,82,21,4,chroma_acts
156,4,38.400000000000006,98.47466666666666,60.07466666666666,82,210,128,4,chroma_acts
156,5,98.47466666666666,123.34933333333333,24.87466666666667,210,263,53,4,chroma_acts
156,6,123.34933333333333,149.632,26.28266666666667,263,319,56,4,chroma_acts
156,7,149.632,158.54933333333332,8.917333333333318,319,338,19,4,chroma_acts
156,8,158.54933333333332,204.178,45.628666666666675,338,434,96,4,chroma_acts
157,1,0.0,7.722666666666666,7.722666666666666,0,17,17,4,chroma_acts
157,2,7.722666666666666,18.762666666666664,11.04,17,40,23,4,chroma_acts
157,3,18.762666666666664,24.042666666666666,5.280000000000001,40,51,11,4,chroma_acts
157,4,24.042666666666666,78.76266666666666,54.72,51,165,114,4,chroma_acts
157,5,78.76266666666666,93.64266666666667,14.88000000000001,165,196,31,4,chroma_acts
157,6,93.64266666666667,107.56266666666667,13.920000000000002,196,225,29,4,chroma_acts
157,7,107.56266666666667,169.48266666666666,61.91999999999999,225,354,129,4,chroma_acts
157,8,169.48266666666666,180.968,11.48533333333333,354,376,22,4,chroma_acts
158,1,0.0,15.306666666666667,15.306666666666667,0,33,33,4,chroma_acts
158,2,15.306666666666667,23.285333333333334,7.978666666666667,33,50,17,4,chroma_acts
158,3,23.285333333333334,41.58933333333333,18.303999999999995,50,89,39,4,chroma_acts
158,4,41.58933333333333,52.85333333333333,11.264000000000003,89,113,24,4,chroma_acts
158,5,52.85333333333333,113.86666666666666,61.01333333333333,113,243,130,4,chroma_acts
158,6,113.86666666666666,139.68,25.813333333333347,243,298,55,4,chroma_acts
158,7,139.68,150.94400000000002,11.26400000000001,298,322,24,4,chroma_acts
158,8,150.94400000000002,198.926,47.98199999999997,322,423,101,4,chroma_acts
159,1,0.0,27.253333333333334,27.253333333333334,0,59,59,5,chroma_acts
159,2,27.253333333333334,68.55466666666668,41.301333333333346,59,147,88,5,chroma_acts
159,3,68.55466666666668,98.12266666666667,29.567999999999998,147,210,63,5,chroma_acts
159,4,98.12266666666667,102.34666666666668,4.224000000000004,210,219,9,5,chroma_acts
159,5,102.34666666666668,105.632,3.2853333333333268,219,226,7,5,chroma_acts
159,6,105.632,110.32533333333333,4.693333333333328,226,236,10,5,chroma_acts
159,7,110.32533333333333,118.77333333333334,8.448000000000008,236,254,18,5,chroma_acts
159,8,118.77333333333334,151.673,32.89966666666666,254,323,69,5,chroma_acts
160,1,0.0,11.050666666666665,11.050666666666665,0,25,25,4,chroma_acts
160,2,11.050666666666665,25.727999999999998,14.677333333333333,25,57,32,4,chroma_acts
160,3,25.727999999999998,55.08266666666666,29.354666666666663,57,121,64,4,chroma_acts
160,4,55.08266666666666,83.06133333333332,27.978666666666662,121,182,61,4,chroma_acts
160,5,83.06133333333332,124.8,41.738666666666674,182,273,91,4,chroma_acts
160,6,124.8,128.4693333333333,3.669333333333313,273,281,8,4,chroma_acts
160,7,128.4693333333333,133.9733333333333,5.503999999999991,281,293,12,4,chroma_acts
160,8,133.9733333333333,171.12533333333332,37.152000000000015,293,374,81,4,chroma_acts
160,9,171.12533333333332,217.895,46.769666666666694,374,474,100,4,chroma_acts
161,1,0.0,13.418666666666667,13.418666666666667,0,29,29,5,chroma_acts
161,2,13.418666666666667,30.784000000000002,17.365333333333336,29,66,37,5,chroma_acts
161,3,30.784000000000002,60.352,29.567999999999994,66,129,63,5,chroma_acts
161,4,60.352,105.408,45.056000000000004,129,225,96,5,chroma_acts
161,5,105.408,124.18133333333333,18.773333333333326,225,265,40,5,chroma_acts
161,6,124.18133333333333,126.99733333333333,2.8160000000000025,265,271,6,5,chroma_acts
161,7,126.99733333333333,149.52533333333332,22.52799999999999,271,319,48,5,chroma_acts
161,8,149.52533333333332,170.64533333333333,21.120000000000005,319,364,45,5,chroma_acts
161,9,170.64533333333333,204.875,34.229666666666674,364,435,71,5,chroma_acts
162,1,0.0,31.552000000000003,31.552000000000003,0,65,65,4,chroma_acts
162,2,31.552000000000003,45.781333333333336,14.229333333333333,65,94,29,4,chroma_acts
162,3,45.781333333333336,61.48266666666667,15.70133333333333,94,126,32,4,chroma_acts
162,4,61.48266666666667,94.848,33.36533333333333,126,194,68,4,chroma_acts
162,5,94.848,124.77866666666667,29.930666666666667,194,255,61,4,chroma_acts
162,6,124.77866666666667,141.46133333333336,16.68266666666669,255,289,34,4,chroma_acts
162,7,141.46133333333336,182.1866666666667,40.72533333333334,289,372,83,4,chroma_acts
162,8,182.1866666666667,189.056,6.869333333333316,372,386,14,4,chroma_acts
162,9,189.056,225.088,36.03199999999998,386,458,72,4,chroma_acts
163,1,0.0,7.295999999999999,7.295999999999999,0,16,16,5,chroma_acts
163,2,7.295999999999999,30.816,23.52,16,65,49,5,chroma_acts
163,3,30.816,38.016,7.199999999999999,65,80,15,5,chroma_acts
163,4,38.016,53.855999999999995,15.839999999999996,80,113,33,5,chroma_acts
163,5,53.855999999999995,68.736,14.88000000000001,113,144,31,5,chroma_acts
163,6,68.736,99.936,31.200000000000003,144,209,65,5,chroma_acts
163,7,99.936,115.29599999999999,15.359999999999985,209,241,32,5,chroma_acts
163,8,115.29599999999999,130.176,14.879999999999995,241,272,31,5,chroma_acts
163,9,130.176,162.029,31.85300000000001,272,337,65,5,chroma_acts
164,1,0.0,4.1386666666666665,4.1386666666666665,0,9,9,5,chroma_acts
164,2,4.1386666666666665,19.018666666666668,14.880000000000003,9,40,31,5,chroma_acts
164,3,19.018666666666668,34.37866666666667,15.36,40,72,32,5,chroma_acts
164,4,34.37866666666667,49.25866666666666,14.879999999999995,72,103,31,5,chroma_acts
164,5,49.25866666666666,80.45866666666667,31.20000000000001,103,168,65,5,chroma_acts
164,6,80.45866666666667,94.85866666666666,14.399999999999991,168,198,30,5,chroma_acts
164,7,94.85866666666666,123.65866666666666,28.799999999999997,198,258,60,5,chroma_acts
164,8,123.65866666666666,127.01866666666666,3.3599999999999994,258,265,7,5,chroma_acts
164,9,127.01866666666666,159.3,32.28133333333335,265,331,66,5,chroma_acts
165,1,0.0,4.341333333333334,4.341333333333334,0,10,10,4,chroma_acts
165,2,4.341333333333334,42.82666666666667,38.48533333333334,10,92,82,4,chroma_acts
165,3,42.82666666666667,72.39466666666667,29.567999999999998,92,155,63,4,chroma_acts
165,4,72.39466666666667,122.144,49.74933333333334,155,261,106,4,chroma_acts
165,5,122.144,126.83733333333333,4.693333333333328,261,271,10,4,chroma_acts
165,6,126.83733333333333,137.16266666666667,10.325333333333333,271,293,22,4,chroma_acts
165,7,137.16266666666667,140.91733333333335,3.7546666666666795,293,301,8,4,chroma_acts
165,8,140.91733333333335,147.95733333333334,7.039999999999992,301,316,15,4,chroma_acts
165,9,147.95733333333334,194.604,46.646666666666675,316,414,98,4,chroma_acts
166,1,0.0,3.6693333333333333,3.6693333333333333,0,8,8,4,chroma_acts
166,2,3.6693333333333333,38.70933333333333,35.04,8,81,73,4,chroma_acts
166,3,38.70933333333333,64.62933333333332,25.919999999999987,81,135,54,4,chroma_acts
166,4,64.62933333333332,76.62933333333332,12.0,135,160,25,4,chroma_acts
166,5,76.62933333333332,79.98933333333332,3.3599999999999994,160,167,7,4,chroma_acts
166,6,79.98933333333332,102.54933333333332,22.560000000000002,167,214,47,4,chroma_acts
166,7,102.54933333333332,117.90933333333332,15.36,214,246,32,4,chroma_acts
166,8,117.90933333333332,147.18933333333334,29.280000000000015,246,307,61,4,chroma_acts
166,9,147.18933333333334,180.342,33.152666666666676,307,375,68,4,chroma_acts
168,1,0.0,18.933333333333334,18.933333333333334,0,39,39,5,chroma_acts
168,2,18.933333333333334,51.31733333333333,32.384,39,105,66,5,chroma_acts
168,3,51.31733333333333,64.56533333333333,13.247999999999998,105,132,27,5,chroma_acts
168,4,64.56533333333333,70.45333333333333,5.888000000000005,132,144,12,5,chroma_acts
168,5,70.45333333333333,118.048,47.59466666666667,144,241,97,5,chroma_acts
168,6,118.048,131.7866666666667,13.738666666666688,241,269,28,5,chroma_acts
168,7,131.7866666666667,133.74933333333334,1.9626666666666495,269,273,4,5,chroma_acts
168,8,133.74933333333334,156.884,23.134666666666647,273,319,46,5,chroma_acts
170,1,0.0,15.125333333333334,15.125333333333334,0,33,33,5,chroma_acts
170,2,15.125333333333334,45.632000000000005,30.50666666666667,33,98,65,5,chroma_acts
170,3,45.632000000000005,90.688,45.056,98,194,96,5,chroma_acts
170,4,90.688,106.176,15.488,194,227,33,5,chroma_acts
170,5,106.176,118.37866666666666,12.202666666666659,227,253,26,5,chroma_acts
170,6,118.37866666666666,165.78133333333332,47.40266666666666,253,354,101,5,chroma_acts
170,7,165.78133333333332,172.8213333333333,7.039999999999992,354,369,15,5,chroma_acts
170,8,172.8213333333333,203.32799999999997,30.50666666666666,369,434,65,5,chroma_acts
170,9,203.32799999999997,217.266,13.938000000000017,434,462,28,5,chroma_acts
171,1,0.0,17.578666666666667,17.578666666666667,0,37,37,5,chroma_acts
171,2,17.578666666666667,50.21866666666667,32.64,37,105,68,5,chroma_acts
171,3,50.21866666666667,86.21866666666666,35.99999999999999,105,180,75,5,chroma_acts
171,4,86.21866666666666,89.09866666666666,2.8799999999999955,180,186,6,5,chroma_acts
171,5,89.09866666666666,100.61866666666666,11.519999999999996,186,210,24,5,chroma_acts
171,6,100.61866666666666,158.69866666666667,58.08000000000001,210,331,121,5,chroma_acts
171,7,158.69866666666667,170.21866666666665,11.519999999999982,331,355,24,5,chroma_acts
171,8,170.21866666666665,202.37866666666665,32.16,355,422,67,5,chroma_acts
171,9,202.37866666666665,217.537,15.15833333333336,422,452,30,5,chroma_acts
172,1,0.0,3.861333333333333,3.861333333333333,0,9,9,5,chroma_acts
172,2,3.861333333333333,56.42666666666667,52.565333333333335,9,121,112,5,chroma_acts
172,3,56.42666666666667,128.23466666666664,71.80799999999996,121,274,153,5,chroma_acts
172,4,128.23466666666664,136.2133333333333,7.978666666666669,274,291,17,5,chroma_acts
172,5,136.2133333333333,141.37599999999998,5.1626666666666665,291,302,11,5,chroma_acts
172,6,141.37599999999998,194.88,53.50400000000002,302,416,114,5,chroma_acts
172,7,194.88,239.93599999999998,45.05599999999998,416,512,96,5,chroma_acts
172,8,239.93599999999998,258.70933333333335,18.77333333333337,512,552,40,5,chroma_acts
172,9,258.70933333333335,319.964,61.25466666666665,552,681,129,5,chroma_acts
175,1,0.0,18.869333333333334,18.869333333333334,0,39,39,5,chroma_acts
175,2,18.869333333333334,23.776,4.906666666666666,39,49,10,5,chroma_acts
175,3,23.776,27.21066666666667,3.4346666666666685,49,56,7,5,chroma_acts
175,4,27.21066666666667,29.664,2.453333333333333,56,61,5,5,chroma_acts
175,5,29.664,45.36533333333333,15.70133333333333,61,93,32,5,chroma_acts
175,6,45.36533333333333,79.22133333333335,33.856000000000016,93,162,69,5,chroma_acts
175,7,79.22133333333335,110.13333333333334,30.911999999999992,162,225,63,5,chroma_acts
175,8,110.13333333333334,148.40533333333335,38.272000000000006,225,303,78,5,chroma_acts
175,9,148.40533333333335,190.4,41.99466666666666,303,387,84,5,chroma_acts
176,1,0.0,15.381333333333332,15.381333333333332,0,33,33,3,chroma_acts
176,2,15.381333333333332,49.46133333333333,34.08,33,104,71,3,chroma_acts
176,3,49.46133333333333,51.38133333333333,1.9200000000000017,104,108,4,3,chroma_acts
176,4,51.38133333333333,109.94133333333333,58.56,108,230,122,3,chroma_acts
176,5,109.94133333333333,114.26133333333333,4.319999999999993,230,239,9,3,chroma_acts
176,6,114.26133333333333,117.62133333333333,3.3599999999999994,239,246,7,3,chroma_acts
176,7,117.62133333333333,121.94133333333333,4.320000000000007,246,255,9,3,chroma_acts
176,8,121.94133333333333,125.30133333333333,3.3599999999999994,255,262,7,3,chroma_acts
176,9,125.30133333333333,183.553,58.251666666666665,262,382,120,3,chroma_acts
177,1,0.0,7.231999999999999,7.231999999999999,0,16,16,5,chroma_acts
177,2,7.231999999999999,23.072,15.84,16,49,33,5,chroma_acts
177,3,23.072,68.672,45.599999999999994,49,144,95,5,chroma_acts
177,4,68.672,75.872,7.200000000000003,144,159,15,5,chroma_acts
177,5,75.872,81.63199999999999,5.759999999999991,159,171,12,5,chroma_acts
177,6,81.63199999999999,103.232,21.60000000000001,171,216,45,5,chroma_acts
177,7,103.232,120.99199999999999,17.75999999999999,216,253,37,5,chroma_acts
177,8,120.99199999999999,152.359,31.36700000000002,253,317,64,5,chroma_acts
178,1,0.0,26.901333333333334,26.901333333333334,0,57,57,5,chroma_acts
178,2,26.901333333333334,29.301333333333332,2.3999999999999986,57,62,5,5,chroma_acts
178,3,29.301333333333332,69.14133333333334,39.84,62,145,83,5,chroma_acts
178,4,69.14133333333334,75.38133333333333,6.239999999999995,145,158,13,5,chroma_acts
178,5,75.38133333333333,92.18133333333333,16.799999999999997,158,193,35,5,chroma_acts
178,6,92.18133333333333,121.46133333333333,29.28,193,254,61,5,chroma_acts
178,7,121.46133333333333,156.218,34.75666666666666,254,325,71,5,chroma_acts
179,1,0.0,15.456,15.456,0,33,33,4,chroma_acts
179,2,15.456,29.855999999999998,14.399999999999999,33,63,30,4,chroma_acts
179,3,29.855999999999998,60.096,30.24,63,126,63,4,chroma_acts
179,4,60.096,153.216,93.12,126,320,194,4,chroma_acts
179,5,153.216,184.416,31.19999999999999,320,385,65,4,chroma_acts
179,6,184.416,218.016,33.599999999999994,385,455,70,4,chroma_acts
179,7,218.016,263.13599999999997,45.119999999999976,455,549,94,4,chroma_acts
179,8,263.13599999999997,279.936,16.80000000000001,549,584,35,4,chroma_acts
179,9,279.936,294.926,14.990000000000009,584,614,30,4,chroma_acts
180,1,0.0,26.496,26.496,0,56,56,4,chroma_acts
180,2,26.496,30.816,4.32,56,65,9,4,chroma_acts
180,3,30.816,48.096,17.279999999999998,65,101,36,4,chroma_acts
180,4,48.096,92.736,44.64000000000001,101,194,93,4,chroma_acts
180,5,92.736,111.456,18.72,194,233,39,4,chroma_acts
180,6,111.456,160.416,48.959999999999994,233,335,102,4,chroma_acts
180,7,160.416,205.05599999999998,44.639999999999986,335,428,93,4,chroma_acts
180,8,205.05599999999998,224.256,19.200000000000017,428,468,40,4,chroma_acts
180,9,224.256,289.304,65.04799999999997,468,602,134,4,chroma_acts
182,1,0.0,28.789333333333335,28.789333333333335,0,72,72,5,chroma_acts
182,2,28.789333333333335,46.21866666666667,17.429333333333336,72,115,43,5,chroma_acts
182,3,46.21866666666667,72.97066666666667,26.752000000000002,115,181,66,5,chroma_acts
182,4,72.97066666666667,82.69866666666667,9.727999999999994,181,205,24,5,chroma_acts
182,5,82.69866666666667,134.17600000000002,51.47733333333335,205,332,127,5,chroma_acts
182,6,134.17600000000002,162.14400000000003,27.968000000000018,332,401,69,5,chroma_acts
182,7,162.14400000000003,172.27733333333336,10.133333333333326,401,426,25,5,chroma_acts
182,8,172.27733333333336,196.59733333333338,24.32000000000002,426,486,60,5,chroma_acts
182,9,196.59733333333338,213.808,17.21066666666661,486,527,41,5,chroma_acts
183,1,0.0,12.96,12.96,0,32,32,5,chroma_acts
183,2,12.96,32.928,19.967999999999996,32,80,48,5,chroma_acts
183,3,32.928,38.336,5.408000000000001,80,93,13,5,chroma_acts
183,4,38.336,64.128,25.792,93,155,62,5,chroma_acts
183,5,64.128,72.44800000000001,8.320000000000007,155,175,20,5,chroma_acts
183,6,72.44800000000001,88.67200000000001,16.224000000000004,175,214,39,5,chroma_acts
183,7,88.67200000000001,92.00000000000001,3.328000000000003,214,222,8,5,chroma_acts
183,8,92.00000000000001,102.81600000000002,10.816000000000003,222,248,26,5,chroma_acts
183,9,102.81600000000002,111.781,8.96499999999999,248,268,20,5,chroma_acts
185,1,0.0,33.32266666666666,33.32266666666666,0,70,70,4,chroma_acts
185,2,33.32266666666666,42.922666666666665,9.600000000000001,70,90,20,4,chroma_acts
185,3,42.922666666666665,46.76266666666667,3.8400000000000034,90,98,8,4,chroma_acts
185,4,46.76266666666667,75.08266666666667,28.32,98,157,59,4,chroma_acts
185,5,75.08266666666667,77.00266666666667,1.9200000000000017,157,161,4,4,chroma_acts
185,6,77.00266666666667,134.60266666666664,57.599999999999966,161,281,120,4,chroma_acts
185,7,134.60266666666664,184.04266666666663,49.44,281,384,103,4,chroma_acts
185,8,184.04266666666663,221.96266666666665,37.920000000000016,384,463,79,4,chroma_acts
185,9,221.96266666666665,230.387,8.424333333333351,463,479,16,4,chroma_acts
186,1,0.0,15.189333333333334,15.189333333333334,0,33,33,5,chroma_acts
186,2,15.189333333333334,46.165333333333336,30.976000000000003,33,99,66,5,chroma_acts
186,3,46.165333333333336,88.87466666666666,42.70933333333332,99,190,91,5,chroma_acts
186,4,88.87466666666666,104.832,15.957333333333338,190,224,34,5,chroma_acts
186,5,104.832,109.99466666666666,5.1626666666666665,224,235,11,5,chroma_acts
186,6,109.99466666666666,117.03466666666667,7.040000000000006,235,250,15,5,chroma_acts
186,7,117.03466666666667,138.624,21.58933333333333,250,296,46,5,chroma_acts
186,8,138.624,160.68266666666668,22.05866666666668,296,343,47,5,chroma_acts
186,9,160.68266666666668,195.926,35.24333333333331,343,417,74,5,chroma_acts
195,1,0.0,67.648,67.648,0,145,145,3,chroma_acts
195,2,67.648,105.19466666666666,37.54666666666667,145,225,80,3,chroma_acts
195,3,105.19466666666666,112.23466666666667,7.040000000000006,225,240,15,3,chroma_acts
195,4,112.23466666666667,138.98666666666665,26.75199999999998,240,297,57,3,chroma_acts
195,5,138.98666666666665,142.272,3.285333333333341,297,304,7,3,chroma_acts
195,6,142.272,157.29066666666665,15.018666666666661,304,336,32,3,chroma_acts
195,7,157.29066666666665,187.328,30.03733333333335,336,400,64,3,chroma_acts
195,8,187.328,218.145,30.817000000000007,400,464,64,3,chroma_acts
196,1,0.0,30.752,30.752,0,65,65,4,chroma_acts
196,2,30.752,47.071999999999996,16.319999999999997,65,99,34,4,chroma_acts
196,3,47.071999999999996,50.912,3.8400000000000034,99,107,8,4,chroma_acts
196,4,50.912,76.352,25.440000000000005,107,160,53,4,chroma_acts
196,5,76.352,97.472,21.11999999999999,160,204,44,4,chroma_acts
196,6,97.472,127.232,29.760000000000005,204,266,62,4,chroma_acts
196,7,127.232,143.07199999999997,15.839999999999975,266,299,33,4,chroma_acts
196,8,143.07199999999997,146.432,3.3600000000000136,299,306,7,4,chroma_acts
196,9,146.432,173.945,27.513000000000005,306,362,56,4,chroma_acts
197,1,0.0,13.706666666666667,13.706666666666667,0,29,29,4,chroma_acts
197,2,13.706666666666667,48.266666666666666,34.56,29,101,72,4,chroma_acts
